filename,url,Author,Paper Title,URL,Paper DOI,First Page,Last Pape,Year,FAR,score,meanH,meanS,meanV,colorfulness,edges,coarseness,contrast,directionality,entropy,feature congestion,url,colorfulness3,colorfulness2,familiarity,style,happiness,layout,interestingness,background,A,B,L,C,H,obcolor,thumburl,0
sci424.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci424.png,Harald Obermaier;Kenneth I. Joy,Derived Metric Tensors for Flow Surface Visualization,http://dx.doi.org/10.1109/TVCG.2012.211,10.1109/TVCG.2012.211,2149,2158,2012,0.0274,2.553969582,0.3251,0.1343,0.8274,13.45,19.46,3.14,0.03,0.27,6.4,8.01,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci424.png,31.94,3,4.7,4.6,4.8,5.4,4.6,0,4.44634231,1.39761792,78.94119931,4.660825659,17.44948756,6,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci424.png,78
sci429.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci429.png,Harald Obermaier;Kenneth I. Joy,Derived Metric Tensors for Flow Surface Visualization,http://dx.doi.org/10.1109/TVCG.2012.211,10.1109/TVCG.2012.211,2149,2158,2012,0.2062,0.751946752,0.2712,0.0645,0.9338,13.45,3.5,4.16,0.02,0.39,3.94,2.7,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci429.png,25.95,3,4.2,4.9,4.4,4.9,5.5,0,0.68915133,0.56896837,91.8949178,0.893674757,39.54332931,5,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci429.png,79
sci432.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci432.png,Hrvoje Ribicic;Jürgen Waser;Roman Gurbat;Bernhard Sadransky;Eduard Gröller,Sketching Uncertainty into Simulations,http://dx.doi.org/10.1109/TVCG.2012.261,10.1109/TVCG.2012.261,2255,2264,2012,0.027,2.253926329,0.1743,0.1184,0.829,14.09,4.56,4.53,0.01,0.36,5.7,2.83,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci432.png,41.11,4,4.7,6.2,4.8,4.2,4.3,2,2.13613156,-2.2904407,79.8641727,3.131960536,313.0034923,4,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci432.png,80
sci436.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci436.png,Bastian Rieck;Hubert Mara;Heike Leitte,Multivariate Data Analysis Using Persistence-Based filtering and Topological Signatures,http://dx.doi.org/10.1109/TVCG.2012.248,10.1109/TVCG.2012.248,2382,2391,2012,0.0473,1.368760862,0.2988,0.3344,0.5375,14.81,13.86,4.04,0.04,0.32,6.83,4.5,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci436.png,45.10,2,3.1,4.6,3.9,4.8,4.5,0,-9.4326735,7.80084625,51.59884195,12.24044652,140.4091605,5,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci436.png,81
sci440.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci440.png,Benjamin Schindler;Raphael Fuchs;Stefan Barp;Jürgen Waser;Armin Pobitzer;Robert Carnecky;Kresimir Matkovic;Ronald Peikert,Lagrangian Coherent Structures for Design Analysis of Revolving Doors,http://dx.doi.org/10.1109/TVCG.2012.243,10.1109/TVCG.2012.243,2159,2168,2012,0.0414,1.446735477,0.3721,0.0329,0.9167,9.43,4.25,3.66,0.01,0.26,3.93,4.18,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci440.png,24.35,4,4.2,4.4,4,3.8,5,0,0.34163469,-0.748047,90.90418644,0.82236765,294.5462838,2,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci440.png,82
sci444.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci444.png,Simon Schröder;John A. Peterson;Harald Obermaier;Louise H. Kellogg;Kenneth I. Joy;Hans Hagen,Visualization of Flow Behavior in Earth Mantle Convection,http://dx.doi.org/10.1109/TVCG.2012.283,10.1109/TVCG.2012.283,2198,2207,2012,0.0735,1.356576008,0.6143,0.4252,0.855,11.54,5.54,4.48,0.02,0.27,5.06,2.09,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci444.png,76.52,3,4.1,4,4,3.7,4.8,2,20.2733931,-30.94943,60.30138204,36.9983469,303.2267634,5,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci444.png,83
sci447.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci447.png,Yubo Tao;Hai Lin 0003;Feng Dong;Chao Wang;Gordon Clapworthy;Hujun Bao,Structure-Aware Lighting Design for Volume Visualization,http://dx.doi.org/10.1109/TVCG.2012.267,10.1109/TVCG.2012.267,2372,2381,2012,0.0201,2.535386235,0.1856,0.0136,0.774,16.08,6.06,3.91,0.05,0.29,4.47,2.44,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci447.png,1.98,1,5.1,5.3,4,3.5,4.2,0,-0.5179782,1.02371869,78.90971542,1.147301757,116.838363,2,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci447.png,84
sci449.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci449.png,Yubo Tao;Hai Lin 0003;Feng Dong;Chao Wang;Gordon Clapworthy;Hujun Bao,Structure-Aware Lighting Design for Volume Visualization,http://dx.doi.org/10.1109/TVCG.2012.267,10.1109/TVCG.2012.267,2372,2381,2012,0.0979,0.608382391,0.4046,0.1841,0.8564,13.46,4.83,3.97,0.07,0.26,3.84,4.15,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci449.png,49.91,3,3.4,4,4,5.5,4.8,0,12.4293352,-1.440081,79.6464048,12.512482,353.3910943,4,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci449.png,85
sci454.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci454.png,Marc Treib;Kai Bürger;Florian Reichl;Charles Meneveau;Alexander S. Szalay;Rüdiger Westermann,Turbulence Visualization at the Terascale on Desktop PCs,http://dx.doi.org/10.1109/TVCG.2012.274,10.1109/TVCG.2012.274,2169,2177,2012,0.0649,1.117935165,0.4758,0.0238,0.5366,9.26,8.7,4.09,0.01,0.28,7,3.51,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci454.png,2.73,1,2.9,2.9,3.4,5.4,3.9,0,-0.7473696,-0.5176499,56.23957491,0.909133003,214.7075982,3,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci454.png,86
sci459.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci459.png,Marc Treib;Kai Bürger;Florian Reichl;Charles Meneveau;Alexander S. Szalay;Rüdiger Westermann,Turbulence Visualization at the Terascale on Desktop PCs,http://dx.doi.org/10.1109/TVCG.2012.274,10.1109/TVCG.2012.274,2169,2177,2012,0.1088,1.424095351,0.4017,0.0228,0.6019,10.01,18.48,3.18,0.03,0.27,7.31,7,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci459.png,9.35,1,3,2.6,3.1,5.2,3.6,0,-0.3476456,0.05059724,62.30784856,0.351308293,171.7191666,3,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci459.png,87
sci462.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci462.png,Daniela Ushizima;Dmitriy Morozov;Gunther H. Weber;Andrea Gomes Campos Bianchi;James A. Sethian;E. Wes Bethel,Augmented Topological Descriptors of Pore Networks for Material Science,http://dx.doi.org/10.1109/TVCG.2012.200,10.1109/TVCG.2012.200,2041,2050,2012,0.0526,1.332219854,0.1047,0.2851,0.5192,14.44,11.37,3.53,0.05,0.27,6.87,4.13,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci462.png,64.80,5,5.5,5.4,4.4,5.5,4.8,0,-3.3397301,7.19345203,51.56106513,7.930923613,114.9041994,7,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci462.png,88
sci466.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci466.png,Daniela Ushizima;Dmitriy Morozov;Gunther H. Weber;Andrea Gomes Campos Bianchi;James A. Sethian;E. Wes Bethel,Augmented Topological Descriptors of Pore Networks for Material Science,http://dx.doi.org/10.1109/TVCG.2012.200,10.1109/TVCG.2012.200,2041,2050,2012,0.0629,1.513328871,0.0172,0.0151,0.6401,16.52,11.7,4.03,0.07,0.29,5.26,3.69,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci466.png,17.40,2,4.2,4.2,3.9,4.6,3.8,0,0.70029314,-1.0395736,65.24361959,1.253444739,303.9655868,3,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci466.png,89
sci475.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci475.png,Lingyun Yu;Konstantinos Efstathiou 0001;Petra Isenberg;Tobias Isenberg 0001,Efficient Structure-Aware Selection Techniques for 3D Point Cloud Visualizations with 2DOF Input,http://dx.doi.org/10.1109/TVCG.2012.217,10.1109/TVCG.2012.217,2245,2254,2012,0.0282,1.943784508,0.2024,0.0792,0.9617,17.87,8.49,3.44,0.02,0.28,2.58,5.24,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci475.png,45.48,2,3.9,3.9,4.4,4.6,4.4,0,6.46318156,2.47119655,92.1055478,6.91950347,20.92434759,3,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci475.png,90
sci483.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci483.png,Thomas Auzinger;Gabriel Mistelbauer;Ivan Baclija;Rüdiger Schernthaner;Arnold Köchl;Michael Wimmer;Eduard Gröller;Stefan Bruckner,Vessel Visualization using Curved Surface Reformation,http://dx.doi.org/10.1109/TVCG.2013.215,10.1109/TVCG.2013.215,2858,2867,2013,0.0137,1.845708511,0.1886,0.0335,0.7505,15.32,9.8,3.92,0.04,0.32,4.81,3.3,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci483.png,18.77,2,4.2,4.1,4,3.9,4.3,0,-0.0644908,0.95531721,76.19242758,0.957491531,93.86201849,2,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci483.png,91
sci499.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci499.png,Johanna Beyer;Ali Al-Awami;Narayanan Kasthuri;Jeff Lichtman;Hanspeter Pfister;Markus Hadwiger,ConnectomeExplorer: Query-Guided Visual Analysis of Large Volumetric Neuroscience Data,http://dx.doi.org/10.1109/TVCG.2013.142,10.1109/TVCG.2013.142,2868,2877,2013,0.0611,1.736765278,0.1409,0.167,0.7648,15.88,9.07,4.16,0.09,0.27,5.16,3.9,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci499.png,49.04,5,4.4,4,4,4.3,5.1,0,3.47122359,3.79524921,74.12487066,5.143278112,47.55323458,6,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci499.png,92
sci501.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci501.png,Harish Doraiswamy;Vijay Natarajan;Ravi S. Nanjundiah,An Exploration Framework to Identify and Track Movement of Cloud Systems,http://dx.doi.org/10.1109/TVCG.2013.131,10.1109/TVCG.2013.131,2896,2905,2013,0.0438,1.249148317,0.0682,0.4205,0.8043,17.11,15.59,3.59,0.01,0.3,6.46,4.54,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci501.png,59.24,2,3.6,4.5,3.8,4.4,4.6,2,18.7757689,24.0379019,65.78078352,30.50164302,52.00695475,6,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci501.png,93
sci505.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci505.png,Luke J. Gosink;Kevin Bensema;Trenton Pulsipher;Harald Obermaier;Michael Henry;Hank Childs;Kenneth I. Joy,Characterizing and Visualizing Predictive Uncertainty in Numerical Ensembles Through Bayesian Model Averaging,http://dx.doi.org/10.1109/TVCG.2013.138,10.1109/TVCG.2013.138,2703,2712,2013,0.0486,2.003973843,0.2405,0.1928,0.8493,12.81,3.36,3.19,0.09,0.32,2.5,2.77,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci505.png,45.05,3,4.4,4.1,3.9,4.4,4.1,0,9.06093575,-7.9455699,79.83022087,12.05125049,318.75235,3,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci505.png,94
sci525.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci525.png,Rostislav Khlebnikov;Bernhard Kainz;Markus Steinberger;Dieter Schmalstieg,Noise-Based Volume Rendering for the Visualization of Multivariate Volumetric Data,http://dx.doi.org/10.1109/TVCG.2013.180,10.1109/TVCG.2013.180,2926,2935,2013,0.1643,0.738575257,0.4806,0.2836,0.3517,10.53,12.96,3.77,0.03,0.24,6.71,3.27,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci525.png,33.27,5,4.8,4.4,4.9,4.6,5.3,1,2.80211547,-6.9524688,29.37619928,7.495910421,291.9513529,7,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci525.png,95
sci529.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci529.png,Rostislav Khlebnikov;Bernhard Kainz;Markus Steinberger;Dieter Schmalstieg,Noise-Based Volume Rendering for the Visualization of Multivariate Volumetric Data,http://dx.doi.org/10.1109/TVCG.2013.180,10.1109/TVCG.2013.180,2926,2935,2013,0.0634,0.779075049,0.5519,0.3085,0.4282,11.95,15.42,4.2,0.02,0.26,6.99,2.65,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci529.png,31.40,5,4,3.6,4.6,4.2,5.3,1,1.92628774,-7.668632,37.08393138,7.906864161,284.1004254,6,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci529.png,96
sci532.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci532.png,Benjamin Köhler;Rocco Gasteiger;Uta Preim;Holger Theisel;Matthias Gutberlet;Bernhard Preim,Semi-Automatic Vortex Extraction in 4D PC-MRI Cardiac Blood Flow Data using Line Predicates,http://dx.doi.org/10.1109/TVCG.2013.189,10.1109/TVCG.2013.189,2773,2782,2013,0.0258,2.340701127,0.4737,0.368,0.7696,8.99,8.27,4.2,0.09,0.29,6.97,6.44,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci532.png,65.44,3,4.8,5.5,3.8,3.2,4.6,2,11.0090365,1.9325184,65.56213332,11.17736609,9.956223351,7,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci532.png,97
sci538.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci538.png,Jan Kretschmer;Christian Godenschwager;Bernhard Preim;Marc Stamminger,Interactive Patient-Specific Vascular Modeling with Sweep Surfaces,http://dx.doi.org/10.1109/TVCG.2013.169,10.1109/TVCG.2013.169,2828,2837,2013,0.0379,2.128444346,0.2564,0.145,0.8161,9.27,5.4,4.1,0.05,0.3,5.21,4.25,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci538.png,34.76,2,3.8,4.6,4,2.9,4.3,0,-2.5055824,-4.1822807,78.75896294,4.875388679,239.0743966,5,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci538.png,98
sci543.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci543.png,Jan Kretschmer;Christian Godenschwager;Bernhard Preim;Marc Stamminger,Interactive Patient-Specific Vascular Modeling with Sweep Surfaces,http://dx.doi.org/10.1109/TVCG.2013.169,10.1109/TVCG.2013.169,2828,2837,2013,0.028,2.519619968,0.4643,0.1737,0.7604,12.34,4.13,4.18,0.08,0.23,4.68,2.41,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci543.png,37.96,2,4.6,5,3.9,3.8,3.8,0,9.35317407,-0.7697836,70.90862207,9.384797917,355.2950549,6,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci543.png,99
sci544.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci544.png,Jan Kretschmer;Christian Godenschwager;Bernhard Preim;Marc Stamminger,Interactive Patient-Specific Vascular Modeling with Sweep Surfaces,http://dx.doi.org/10.1109/TVCG.2013.169,10.1109/TVCG.2013.169,2828,2837,2013,0.085,1.814603504,0.0973,0.0579,0.9405,14.79,4.74,3.52,0.02,0.27,2.23,4.85,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci544.png,31.00,3,4,4.8,3.6,3.3,5.1,0,-0.1795853,-0.9578388,92.72271602,0.974528652,259.3808949,2,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci544.png,100
sci551.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci551.png,Andrzej Szymczak;Levente Sipeki,Visualization of Morse Connection Graphs for Topologically Rich 2D Vector fields,http://dx.doi.org/10.1109/TVCG.2013.229,10.1109/TVCG.2013.229,2763,2772,2013,0.0258,2.01066969,0.039,0.0789,0.7989,17.1,12.26,3.92,0.01,0.28,4.71,3.04,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci551.png,63.26,3,5.2,4.4,5.1,5.2,5.3,2,-0.9451672,3.45045731,79.79413092,3.577568544,105.3189838,3,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci551.png,101
sci552.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci552.png,Andrzej Szymczak;Levente Sipeki,Visualization of Morse Connection Graphs for Topologically Rich 2D Vector fields,http://dx.doi.org/10.1109/TVCG.2013.229,10.1109/TVCG.2013.229,2763,2772,2013,0.0696,1.164880682,0.0142,0.0078,0.846,17.52,18.91,3.39,0.02,0.3,5.94,9.41,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci552.png,16.84,3,5.2,4.4,4.7,5.2,5.1,0,0.13707446,-0.1554547,85.589044,0.20725726,311.4047099,2,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci552.png,102
sci557.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci557.png,Dilip Mathew Thomas;Vijay Natarajan,Detecting Symmetry in Scalar fields Using Augmented Extremum Graphs,http://dx.doi.org/10.1109/TVCG.2013.148,10.1109/TVCG.2013.148,2663,2672,2013,0.0139,2.148688678,0.026,0.0363,0.9897,17.34,1.33,3.33,0.01,0.28,0.98,2.59,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci557.png,42.03,7,5.7,5.3,4.8,5.5,5,0,0.94472153,0.50497712,97.9179251,1.071214567,28.12561038,1,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci557.png,103
sci558.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci558.png,Dilip Mathew Thomas;Vijay Natarajan,Detecting Symmetry in Scalar fields Using Augmented Extremum Graphs,http://dx.doi.org/10.1109/TVCG.2013.148,10.1109/TVCG.2013.148,2663,2672,2013,0.0476,1.422477023,0.2026,0.1492,0.8883,13.28,5.78,3.7,0.04,0.28,3.89,2.65,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci558.png,66.88,7,4.9,4.1,4.3,5.1,4.2,0,1.51619384,-1.5745865,85.18656394,2.185901749,313.9176661,6,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci558.png,104
sci559.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci559.png,Dilip Mathew Thomas;Vijay Natarajan,Detecting Symmetry in Scalar fields Using Augmented Extremum Graphs,http://dx.doi.org/10.1109/TVCG.2013.148,10.1109/TVCG.2013.148,2663,2672,2013,0.0146,2.235196529,0.2317,0.1921,0.9232,12.65,5.66,4.14,0.04,0.31,4.32,2.81,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci559.png,81.23,7,5.6,4.7,5.1,4.9,4.7,0,5.38260856,-1.038445,85.51175102,5.481864908,349.0803154,8,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci559.png,105
sci570.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci570.png,Yubo Zhang;Kwan-Liu Ma,Lighting Design for Globally Illuminated Volume Rendering,http://dx.doi.org/10.1109/TVCG.2013.172,10.1109/TVCG.2013.172,2946,2955,2013,0.051,2.574099134,0.1775,0.1374,0.2416,15.08,7.23,3,0.05,0.27,4.65,2.09,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci570.png,30.23,3,5.5,4.9,5.3,4.6,4.6,1,5.54957238,2.09509833,21.50605755,5.931879181,20.68273942,5,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci570.png,106
sci578.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci578.png,Xin Zhao;Zhengyu Su;Xianfeng Gu;Arie E. Kaufman;Jian Sun;Jie Gao;Feng Luo 0002,Area-Preservation Mapping using Optimal Mass Transport,http://dx.doi.org/10.1109/TVCG.2013.135,10.1109/TVCG.2013.135,2838,2847,2013,0.0559,0.806767619,0.2139,0.1631,0.8221,15.17,10.69,4.18,0.07,0.27,5.69,4.02,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci578.png,47.08,6,3.9,5,5,5.2,4.5,0,-2.6759785,8.35406053,80.2469446,8.77218265,107.7613381,6,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci578.png,107
sci582.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci582.png,Marco Ament;Filip Sadlo;Carsten Dachsbacher;Daniel Weiskopf,Low-Pass Filtered Volumetric Shadows,http://dx.doi.org/10.1109/TVCG.2014.2346333,10.1109/TVCG.2014.2346333,2437,2446,2014,0.0735,2.396893541,0.1982,0.7549,0.4237,14.83,6.53,4.33,0.06,0.33,6.02,2.46,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci582.png,77.68,2,5.3,4.6,4.9,5.1,4.7,1,17.47172,18.3662467,30.1332507,25.34916213,46.42982341,5,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci582.png,108
sci583.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci583.png,Christian Schulte zu Berge;Maximilian Baust;Ankur Kapoor;Nassir Navab,Predicate-Based Focus-and-Context Visualization for 3D Ultrasound,http://dx.doi.org/10.1109/TVCG.2014.2346317,10.1109/TVCG.2014.2346317,2379,2387,2014,0.0915,1.403577046,0.1512,0.1464,0.5861,15.66,7.59,4.11,0.13,0.23,5.05,2.09,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci583.png,13.66,3,4.5,5,5,5.6,4.5,0,-0.2094223,5.43607687,58.41567972,5.440109321,92.2062019,5,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci583.png,109
sci584.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci584.png,Christian Schulte zu Berge;Maximilian Baust;Ankur Kapoor;Nassir Navab,Predicate-Based Focus-and-Context Visualization for 3D Ultrasound,http://dx.doi.org/10.1109/TVCG.2014.2346317,10.1109/TVCG.2014.2346317,2379,2387,2014,0.1214,1.347956354,0.0207,0.0093,0.6112,16.62,6.52,4.11,0.12,0.34,5.28,2.82,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci584.png,13.25,2,5.2,4.7,5.2,5.2,5,0,0.23175657,0.50622369,62.04042431,0.556752666,65.40100407,3,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci584.png,110
sci587.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci587.png,Christian Schulte zu Berge;Maximilian Baust;Ankur Kapoor;Nassir Navab,Predicate-Based Focus-and-Context Visualization for 3D Ultrasound,http://dx.doi.org/10.1109/TVCG.2014.2346317,10.1109/TVCG.2014.2346317,2379,2387,2014,0.0483,1.914912232,0.0535,0.0708,0.7164,16.71,9.12,4.1,0.11,0.26,4.67,3.73,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci587.png,16.93,3,4.6,5.2,5.1,5.2,5,0,1.38588257,2.18056435,71.15840448,2.583704969,57.56153494,5,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci587.png,111
sci589.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci589.png,Christian Schulte zu Berge;Maximilian Baust;Ankur Kapoor;Nassir Navab,Predicate-Based Focus-and-Context Visualization for 3D Ultrasound,http://dx.doi.org/10.1109/TVCG.2014.2346317,10.1109/TVCG.2014.2346317,2379,2387,2014,0.1304,0.950164497,0.0914,0.1022,0.524,15.29,7.8,4.21,0.14,0.32,5.66,2.98,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci589.png,15.00,3,5.6,4.8,4.9,5.2,5.3,0,0.20086412,3.2468926,52.20337626,3.253099744,86.45999423,5,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci589.png,112
sci593.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci593.png,Silvia Born;Simon H. Sündermann;Christoph Russ;Raoul Hopf;Carlos E. Ruiz;Volkmar Falk;Michael Gessat,Stent Maps - Comparative Visualization for the Prediction of Adverse Events of Transcatheter Aortic Valve Implantations,http://dx.doi.org/10.1109/TVCG.2014.2346459,10.1109/TVCG.2014.2346459,2704,2713,2014,0.0133,2.018257832,0.077,0.0587,0.9302,17.59,4.98,3.61,0.02,0.28,3.73,4.09,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci593.png,21.74,2,4.7,4.9,4.9,4.9,4.8,0,0.81520828,3.67405927,92.0247464,3.763412823,77.4897598,4,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci593.png,113
sci599.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci599.png,Steffen Frey;Filip Sadlo;Kwan-Liu Ma;Thomas Ertl,Interactive Progressive Visualization with Space-Time Error Control,http://dx.doi.org/10.1109/TVCG.2014.2346319,10.1109/TVCG.2014.2346319,2397,2406,2014,0.037,2.358793418,0.188,0.2073,0.7798,15.14,10.65,4.02,0.04,0.29,5.87,4.43,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci599.png,41.84,2,5,4.6,5.3,5.3,5.2,0,-3.7714103,11.3053986,76.73104297,11.91786776,108.4483763,5,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci599.png,114
sci601.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci601.png,Sylvia Glaßer;Kai Lawonn;Thomas Hoffmann;Martin Skalej;Bernhard Preim,Combined Visualization of Wall Thickness and Wall Shear Stress for the Evaluation of Aneurysms,http://dx.doi.org/10.1109/TVCG.2014.2346406,10.1109/TVCG.2014.2346406,2506,2515,2014,0.1387,0.918199816,0.4674,0.3815,0.3919,11.76,5.97,4.47,0.05,0.29,6.94,2.86,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci601.png,47.42,5,4.2,4.7,5.4,5,4.4,1,-0.1339293,-0.2928253,34.26502185,0.321999554,245.4221046,8,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci601.png,115
